"","gene_name","neighbor1","neighbor2","neighbor_diff","abs_neighbor_diff"
"4051","SORBI_3009G258100",0,3,-3,3
"4052","SORBI_3009G258500",0,2,-2,2
"4053","SORBI_3009G259500",0,0,0,0
"4054","SORBI_3010G002000",0,0,0,0
"4055","SORBI_3010G002500",0,6,-6,6
"4056","SORBI_3010G003400",0,1,-1,1
"4057","SORBI_3010G006400",0,2,-2,2
"4058","SORBI_3010G007200",0,2,-2,2
"4059","SORBI_3010G008400",0,3,-3,3
"4060","SORBI_3010G008900",0,1,-1,1
"4061","SORBI_3010G009466",0,1,-1,1
"4062","SORBI_3010G009532",0,0,0,0
"4063","SORBI_3010G012300",0,2,-2,2
"4064","SORBI_3010G012900",0,0,0,0
"4065","SORBI_3010G013100",0,0,0,0
"4066","SORBI_3010G013200",0,1,-1,1
"4067","SORBI_3010G013300",0,8,-8,8
"4068","SORBI_3010G013700",0,0,0,0
"4069","SORBI_3010G013800",0,0,0,0
"4070","SORBI_3010G014500",0,0,0,0
"4071","SORBI_3010G014700",0,0,0,0
"4072","SORBI_3010G015000",0,0,0,0
"4073","SORBI_3010G017400",1,0,1,1
"4074","SORBI_3010G017900",0,2,-2,2
"4075","SORBI_3010G019000",0,1,-1,1
"4076","SORBI_3010G019300",0,0,0,0
"4077","SORBI_3010G019800",0,1,-1,1
"4078","SORBI_3010G020600",0,2,-2,2
"4079","SORBI_3010G020700",0,2,-2,2
"4080","SORBI_3010G020800",0,1,-1,1
"4081","SORBI_3010G021300",6,4,2,2
"4082","SORBI_3010G021401",1,0,1,1
"4083","SORBI_3010G021800",0,0,0,0
"4084","SORBI_3010G022000",0,0,0,0
"4085","SORBI_3010G022100",0,0,0,0
"4086","SORBI_3010G022300",0,0,0,0
"4087","SORBI_3010G023200",1,0,1,1
"4088","SORBI_3010G023300",0,0,0,0
"4089","SORBI_3010G023400",1,0,1,1
"4090","SORBI_3010G023500",0,1,-1,1
"4091","SORBI_3010G023600",0,28,-28,28
"4092","SORBI_3010G023800",0,1,-1,1
"4093","SORBI_3010G024500",0,2,-2,2
"4094","SORBI_3010G026300",0,1,-1,1
"4095","SORBI_3010G026500",0,1,-1,1
"4096","SORBI_3010G028000",0,0,0,0
"4097","SORBI_3010G028950",0,2,-2,2
"4098","SORBI_3010G031100",2,0,2,2
"4099","SORBI_3010G032000",1,0,1,1
"4100","SORBI_3010G032100",2,0,2,2
"4101","SORBI_3010G032400",0,1,-1,1
"4102","SORBI_3010G032700",0,2,-2,2
"4103","SORBI_3010G033000",0,1,-1,1
"4104","SORBI_3010G035200",0,1,-1,1
"4105","SORBI_3010G036000",1,0,1,1
"4106","SORBI_3010G036800",0,2,-2,2
"4107","SORBI_3010G038200",0,1,-1,1
"4108","SORBI_3010G038600",0,2,-2,2
"4109","SORBI_3010G038800",0,0,0,0
"4110","SORBI_3010G039200",1,0,1,1
"4111","SORBI_3010G040100",1,0,1,1
"4112","SORBI_3010G040600",0,0,0,0
"4113","SORBI_3010G041000",0,0,0,0
"4114","SORBI_3010G041700",0,1,-1,1
"4115","SORBI_3010G041900",0,0,0,0
"4116","SORBI_3010G043000",0,0,0,0
"4117","SORBI_3010G043700",0,0,0,0
"4118","SORBI_3010G044400",0,2,-2,2
"4119","SORBI_3010G044500",1,0,1,1
"4120","SORBI_3010G047100",0,4,-4,4
"4121","SORBI_3010G047200",0,0,0,0
"4122","SORBI_3010G051700",0,0,0,0
"4123","SORBI_3010G052200",0,0,0,0
"4124","SORBI_3010G052600",0,2,-2,2
"4125","SORBI_3010G052800",0,0,0,0
"4126","SORBI_3010G054600",0,3,-3,3
"4127","SORBI_3010G056000",0,0,0,0
"4128","SORBI_3010G056300",0,3,-3,3
"4129","SORBI_3010G057000",1,0,1,1
"4130","SORBI_3010G057300",0,3,-3,3
"4131","SORBI_3010G057400",1,0,1,1
"4132","SORBI_3010G057500",1,2,-1,1
"4133","SORBI_3010G059800",0,4,-4,4
"4134","SORBI_3010G059900",0,2,-2,2
"4135","SORBI_3010G060300",0,1,-1,1
"4136","SORBI_3010G061500",0,0,0,0
"4137","SORBI_3010G062500",0,1,-1,1
"4138","SORBI_3010G062800",0,0,0,0
"4139","SORBI_3010G063300",0,1,-1,1
"4140","SORBI_3010G063900",1,2,-1,1
"4141","SORBI_3010G064700",0,0,0,0
"4142","SORBI_3010G065700",0,0,0,0
"4143","SORBI_3010G066000",0,0,0,0
"4144","SORBI_3010G066100",0,2,-2,2
"4145","SORBI_3010G066200",0,2,-2,2
"4146","SORBI_3010G066300",0,0,0,0
"4147","SORBI_3010G067100",0,1,-1,1
"4148","SORBI_3010G067900",0,2,-2,2
"4149","SORBI_3010G067950",0,0,0,0
"4150","SORBI_3010G070600",0,0,0,0
"4151","SORBI_3010G071200",0,0,0,0
"4152","SORBI_3010G071300",1,0,1,1
"4153","SORBI_3010G071700",0,1,-1,1
"4154","SORBI_3010G072700",0,1,-1,1
"4155","SORBI_3010G073000",0,1,-1,1
"4156","SORBI_3010G074100",1,2,-1,1
"4157","SORBI_3010G075700",0,0,0,0
"4158","SORBI_3010G075800",0,2,-2,2
"4159","SORBI_3010G076700",0,1,-1,1
"4160","SORBI_3010G077000",0,1,-1,1
"4161","SORBI_3010G077200",0,0,0,0
"4162","SORBI_3010G077300",0,2,-2,2
"4163","SORBI_3010G078100",0,2,-2,2
"4164","SORBI_3010G079000",0,2,-2,2
"4165","SORBI_3010G079700",1,0,1,1
"4166","SORBI_3010G080500",0,1,-1,1
"4167","SORBI_3010G081200",0,0,0,0
"4168","SORBI_3010G082800",1,0,1,1
"4169","SORBI_3010G084700",0,7,-7,7
"4170","SORBI_3010G085600",0,2,-2,2
"4171","SORBI_3010G086300",0,3,-3,3
"4172","SORBI_3010G087600",0,1,-1,1
"4173","SORBI_3010G088700",0,8,-8,8
"4174","SORBI_3010G089400",0,0,0,0
"4175","SORBI_3010G089600",0,2,-2,2
"4176","SORBI_3010G091300",0,0,0,0
"4177","SORBI_3010G091400",0,0,0,0
"4178","SORBI_3010G092600",0,0,0,0
"4179","SORBI_3010G095100",0,0,0,0
"4180","SORBI_3010G096000",0,2,-2,2
"4181","SORBI_3010G097200",0,0,0,0
"4182","SORBI_3010G098400",0,0,0,0
"4183","SORBI_3010G099200",0,0,0,0
"4184","SORBI_3010G099400",0,1,-1,1
"4185","SORBI_3010G100300",0,14,-14,14
"4186","SORBI_3010G101200",0,1,-1,1
"4187","SORBI_3010G101400",1,0,1,1
"4188","SORBI_3010G101900",0,0,0,0
"4189","SORBI_3010G102000",0,1,-1,1
"4190","SORBI_3010G103700",0,2,-2,2
"4191","SORBI_3010G104300",0,11,-11,11
"4192","SORBI_3010G105000",0,104,-104,104
"4193","SORBI_3010G105300",1,0,1,1
"4194","SORBI_3010G105400",0,0,0,0
"4195","SORBI_3010G106300",0,0,0,0
"4196","SORBI_3010G107100",0,0,0,0
"4197","SORBI_3010G107200",0,1,-1,1
"4198","SORBI_3010G109200",0,0,0,0
"4199","SORBI_3010G109500",0,0,0,0
"4200","SORBI_3010G111200",0,0,0,0
"4201","SORBI_3010G111800",0,1,-1,1
"4202","SORBI_3010G114900",0,2,-2,2
"4203","SORBI_3010G115900",0,0,0,0
"4204","SORBI_3010G116550",0,1,-1,1
"4205","SORBI_3010G120000",0,2,-2,2
"4206","SORBI_3010G120800",1,0,1,1
"4207","SORBI_3010G120900",1,0,1,1
"4208","SORBI_3010G122200",0,1,-1,1
"4209","SORBI_3010G122400",0,2,-2,2
"4210","SORBI_3010G123500",0,1,-1,1
"4211","SORBI_3010G123700",0,0,0,0
"4212","SORBI_3010G125100",0,2,-2,2
"4213","SORBI_3010G125400",0,1,-1,1
"4214","SORBI_3010G128900",1,0,1,1
"4215","SORBI_3010G131300",0,4,-4,4
"4216","SORBI_3010G131700",0,1,-1,1
"4217","SORBI_3010G131950",1,0,1,1
"4218","SORBI_3010G132100",0,0,0,0
"4219","SORBI_3010G133500",0,1,-1,1
"4220","SORBI_3010G134100",0,2,-2,2
"4221","SORBI_3010G134700",2,6,-4,4
"4222","SORBI_3010G134900",0,0,0,0
"4223","SORBI_3010G135000",0,0,0,0
"4224","SORBI_3010G137400",0,1,-1,1
"4225","SORBI_3010G139301",0,0,0,0
"4226","SORBI_3010G139500",0,0,0,0
"4227","SORBI_3010G140500",1,0,1,1
"4228","SORBI_3010G143300",0,1,-1,1
"4229","SORBI_3010G143500",0,0,0,0
"4230","SORBI_3010G145200",0,0,0,0
"4231","SORBI_3010G145900",0,1,-1,1
"4232","SORBI_3010G146100",0,1,-1,1
"4233","SORBI_3010G147000",0,0,0,0
"4234","SORBI_3010G147700",0,3,-3,3
"4235","SORBI_3010G149300",0,3,-3,3
"4236","SORBI_3010G151700",0,0,0,0
"4237","SORBI_3010G152700",0,0,0,0
"4238","SORBI_3010G153100",0,1,-1,1
"4239","SORBI_3010G153300",0,1,-1,1
"4240","SORBI_3010G153700",0,0,0,0
"4241","SORBI_3010G159000",0,1,-1,1
"4242","SORBI_3010G159700",0,5,-5,5
"4243","SORBI_3010G160033",0,5,-5,5
"4244","SORBI_3010G161201",0,1,-1,1
"4245","SORBI_3010G161450",0,3,-3,3
"4246","SORBI_3010G161525",0,1,-1,1
"4247","SORBI_3010G161800",0,1,-1,1
"4248","SORBI_3010G161900",0,0,0,0
"4249","SORBI_3010G162700",0,0,0,0
"4250","SORBI_3010G164400",1,1,0,0
"4251","SORBI_3010G165200",0,1,-1,1
"4252","SORBI_3010G165500",0,3,-3,3
"4253","SORBI_3010G166100",0,0,0,0
"4254","SORBI_3010G166500",0,6,-6,6
"4255","SORBI_3010G167500",0,3,-3,3
"4256","SORBI_3010G167900",0,1,-1,1
"4257","SORBI_3010G168800",0,8,-8,8
"4258","SORBI_3010G169200",0,2,-2,2
"4259","SORBI_3010G170400",0,0,0,0
"4260","SORBI_3010G170600",1,0,1,1
"4261","SORBI_3010G171400",0,0,0,0
"4262","SORBI_3010G171900",0,0,0,0
"4263","SORBI_3010G172200",0,4,-4,4
"4264","SORBI_3010G173400",0,1,-1,1
"4265","SORBI_3010G174500",0,3,-3,3
"4266","SORBI_3010G175200",0,5,-5,5
"4267","SORBI_3010G175500",0,0,0,0
"4268","SORBI_3010G175800",0,8,-8,8
"4269","SORBI_3010G176200",1,0,1,1
"4270","SORBI_3010G176600",0,0,0,0
"4271","SORBI_3010G176700",0,3,-3,3
"4272","SORBI_3010G176900",0,1,-1,1
"4273","SORBI_3010G178200",0,1,-1,1
"4274","SORBI_3010G178500",0,0,0,0
"4275","SORBI_3010G179800",0,12,-12,12
"4276","SORBI_3010G180800",0,0,0,0
"4277","SORBI_3010G183500",0,1,-1,1
"4278","SORBI_3010G183600",0,2,-2,2
"4279","SORBI_3010G184800",0,0,0,0
"4280","SORBI_3010G185300",0,0,0,0
"4281","SORBI_3010G185800",1,0,1,1
"4282","SORBI_3010G186200",0,3,-3,3
"4283","SORBI_3010G186400",1,0,1,1
"4284","SORBI_3010G186600",0,0,0,0
"4285","SORBI_3010G187000",0,0,0,0
"4286","SORBI_3010G187900",0,0,0,0
"4287","SORBI_3010G188000",0,3,-3,3
"4288","SORBI_3010G188100",0,1,-1,1
"4289","SORBI_3010G189100",0,1,-1,1
"4290","SORBI_3010G189900",0,1,-1,1
"4291","SORBI_3010G190600",0,1,-1,1
"4292","SORBI_3010G191000",0,3,-3,3
"4293","SORBI_3010G191100",0,0,0,0
"4294","SORBI_3010G193700",0,3,-3,3
"4295","SORBI_3010G194600",0,2,-2,2
"4296","SORBI_3010G194900",1,0,1,1
"4297","SORBI_3010G198600",0,1,-1,1
"4298","SORBI_3010G198800",0,7,-7,7
"4299","SORBI_3010G199200",0,1,-1,1
"4300","SORBI_3010G199900",0,0,0,0
"4301","SORBI_3010G200700",0,11,-11,11
"4302","SORBI_3010G201200",0,0,0,0
"4303","SORBI_3010G201388",1,0,1,1
"4304","SORBI_3010G202600",0,1,-1,1
"4305","SORBI_3010G204600",0,0,0,0
"4306","SORBI_3010G204700",0,0,0,0
"4307","SORBI_3010G205900",0,2,-2,2
"4308","SORBI_3010G207100",0,0,0,0
"4309","SORBI_3010G207250",0,0,0,0
"4310","SORBI_3010G207600",0,2,-2,2
"4311","SORBI_3010G208500",0,1,-1,1
"4312","SORBI_3010G209501",0,2,-2,2
"4313","SORBI_3010G209900",0,1,-1,1
"4314","SORBI_3010G210600",0,1,-1,1
"4315","SORBI_3010G210700",0,13,-13,13
"4316","SORBI_3010G212100",0,2,-2,2
"4317","SORBI_3010G212200",0,0,0,0
"4318","SORBI_3010G212600",0,0,0,0
"4319","SORBI_3010G214000",0,0,0,0
"4320","SORBI_3010G214200",0,0,0,0
"4321","SORBI_3010G214600",0,0,0,0
"4322","SORBI_3010G214800",0,0,0,0
"4323","SORBI_3010G214900",0,1,-1,1
"4324","SORBI_3010G215300",1,0,1,1
"4325","SORBI_3010G215400",0,1,-1,1
"4326","SORBI_3010G215700",0,0,0,0
"4327","SORBI_3010G215800",0,3,-3,3
"4328","SORBI_3010G217532",0,6,-6,6
"4329","SORBI_3010G218100",0,3,-3,3
"4330","SORBI_3010G218500",1,29,-28,28
"4331","SORBI_3010G218600",0,0,0,0
"4332","SORBI_3010G218700",0,6,-6,6
"4333","SORBI_3010G218800",0,2,-2,2
"4334","SORBI_3010G219500",0,0,0,0
"4335","SORBI_3010G220200",0,0,0,0
"4336","SORBI_3010G220500",0,4,-4,4
"4337","SORBI_3010G220600",0,3,-3,3
"4338","SORBI_3010G220800",0,0,0,0
"4339","SORBI_3010G221032",0,0,0,0
"4340","SORBI_3010G221300",0,0,0,0
"4341","SORBI_3010G222100",0,1,-1,1
"4342","SORBI_3010G223200",0,3,-3,3
"4343","SORBI_3010G223500",0,1,-1,1
"4344","SORBI_3010G223600",0,2,-2,2
"4345","SORBI_3010G224700",0,1,-1,1
"4346","SORBI_3010G224800",1,0,1,1
"4347","SORBI_3010G225201",0,0,0,0
"4348","SORBI_3010G225300",0,1,-1,1
"4349","SORBI_3010G227950",1,0,1,1
"4350","SORBI_3010G229000",0,1,-1,1
"4351","SORBI_3010G229075",0,1,-1,1
"4352","SORBI_3010G231600",0,0,0,0
"4353","SORBI_3010G231900",0,1,-1,1
"4354","SORBI_3010G232100",0,1,-1,1
"4355","SORBI_3010G232500",0,0,0,0
"4356","SORBI_3010G232600",0,0,0,0
"4357","SORBI_3010G232750",1,0,1,1
"4358","SORBI_3010G233100",1,0,1,1
"4359","SORBI_3010G233200",1,5,-4,4
"4360","SORBI_3010G233400",0,0,0,0
"4361","SORBI_3010G233450",0,2,-2,2
"4362","SORBI_3010G233800",0,0,0,0
"4363","SORBI_3010G234000",1,0,1,1
"4364","SORBI_3010G234100",0,1,-1,1
"4365","SORBI_3010G234900",0,0,0,0
"4366","SORBI_3010G235000",0,1,-1,1
"4367","SORBI_3010G235300",0,0,0,0
"4368","SORBI_3010G235700",0,0,0,0
"4369","SORBI_3010G238600",0,0,0,0
"4370","SORBI_3010G238800",0,0,0,0
"4371","SORBI_3010G239500",0,3,-3,3
"4372","SORBI_3010G241200",0,0,0,0
"4373","SORBI_3010G242000",0,1,-1,1
"4374","SORBI_3010G242200",0,0,0,0
"4375","SORBI_3010G242900",0,0,0,0
"4376","SORBI_3010G244500",0,0,0,0
"4377","SORBI_3010G245200",1,0,1,1
"4378","SORBI_3010G246000",0,1,-1,1
"4379","SORBI_3010G246300",1,0,1,1
"4380","SORBI_3010G246400",1,0,1,1
"4381","SORBI_3010G246600",0,0,0,0
"4382","SORBI_3010G246700",1,0,1,1
"4383","SORBI_3010G247200",0,0,0,0
"4384","SORBI_3010G247400",0,0,0,0
"4385","SORBI_3010G247600",0,0,0,0
"4386","SORBI_3010G248200",0,0,0,0
"4387","SORBI_3010G248301",0,1,-1,1
"4388","SORBI_3010G248700",0,1,-1,1
"4389","SORBI_3010G249000",0,0,0,0
"4390","SORBI_3010G249600",0,0,0,0
"4391","SORBI_3010G250200",0,0,0,0
"4392","SORBI_3010G250600",0,0,0,0
"4393","SORBI_3010G252700",0,1,-1,1
"4394","SORBI_3010G253300",0,2,-2,2
"4395","SORBI_3010G253800",0,1,-1,1
"4396","SORBI_3010G254300",0,2,-2,2
"4397","SORBI_3010G254801",0,0,0,0
"4398","SORBI_3010G256600",0,0,0,0
"4399","SORBI_3010G259300",0,0,0,0
"4400","SORBI_3010G259500",0,0,0,0
"4401","SORBI_3010G259600",0,0,0,0
"4402","SORBI_3010G259800",0,3,-3,3
"4403","SORBI_3010G260800",0,0,0,0
"4404","SORBI_3010G261000",0,0,0,0
"4405","SORBI_3010G261100",0,0,0,0
"4406","SORBI_3010G262200",0,0,0,0
"4407","SORBI_3010G262300",0,1,-1,1
"4408","SORBI_3010G264700",0,0,0,0
"4409","SORBI_3010G266900",0,1,-1,1
"4410","SORBI_3010G267000",0,31,-31,31
"4411","SORBI_3010G267600",0,11,-11,11
"4412","SORBI_3010G268400",0,1,-1,1
"4413","SORBI_3010G269800",0,1,-1,1
"4414","SORBI_3010G270300",0,7,-7,7
"4415","SORBI_3010G271100",1,0,1,1
"4416","SORBI_3010G274000",0,2,-2,2
"4417","SORBI_3010G275100",0,2,-2,2
"4418","SORBI_3010G275200",1,0,1,1
"4419","SORBI_3010G275700",1,3,-2,2
"4420","SORBI_3010G277200",0,2,-2,2
"4421","SORBI_3010G277800",0,2,-2,2
"4422","SORBI_3010G278000",0,2,-2,2
"4423","SORBI_3010G278200",0,0,0,0
"4424","SORBI_3010G279450",0,0,0,0
"4425","SORBI_3010G280100",0,2,-2,2
"4426","SORBI_3K009800",0,1,-1,1
"4427","SORBI_3K025800",1,0,1,1
